,avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,avghouseholdsize,percentmarried,pctnohs18_24,pcths18_24,pctsomecol18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate,county,state,state_short,county_state,industry_share_manufacturing,industry_share_mineoilgas,uv,poppct_urban,poppct_rural,ratioemployment,ratiocoverage
1202,141.0,60,225.1,541.3,33650,21578,24.8,185.373992,"[22640, 34218.1]",40.4,38.8,40.9,"Grenada County, Mississippi",2.86,39.3,35.7,31.5,32.4,0.4,30.2,9.9,36.84193236963053,9.4,55.3,42.7,37.2,44.0,23.9,55.53702932,43.6153953,0.490945301,0.0,42.92636963,1.946661476,Grenada,Mississippi,MS,Grenada_MS,31.5462541136239,0.0,4546.0,47.85,52.15,3.9193545074075025,1.1549690892532753
1203,239.0,98,179.8,443.1,46288,46420,19.8,43.08487721,"(45201, 48021.6]",41.8,40.4,42.9,"Hancock County, Mississippi",2.43,50.9,17.9,29.9,46.99999999999999,5.2,29.2,13.3,50.4,10.1,56.9,41.0,35.2,36.7,19.4,86.97920091,9.143708769,0.962149604,1.343502751,47.7758055,4.851190476,Hancock,Mississippi,MS,Hancock_MS,9.17171235292522,0.047253850397475,4504.0,57.44,42.56,3.9193545074075025,1.1549690892532753
1204,959.0,398,206.7,497.4,41010,201410,18.8,24.82498386,"(40362.7, 42724.4]",424.8,34.2,36.8,"Harrison County, Mississippi",2.52,45.3,14.8,33.0,48.0,4.2,28.8,13.2,54.0,9.7,57.5,42.2,32.6,35.9,20.2,69.41070373,23.27327939,3.04124972,1.080155705,41.8307372,5.1314986,Harrison,Mississippi,MS,Harrison_MS,0.0,0.0,4486.0,77.16,22.84,3.9193545074075025,1.1549690892532753
1205,1189.0,413,175.5,502.3,38454,242891,23.6,551.6877941,"(37413.8, 40362.7]",33.6,32.0,35.2,"Hinds County, Mississippi",2.68,35.0,17.3,25.0,49.6,8.1,24.9,16.1,55.4,10.3,56.1,44.5,37.8,37.2,23.8,27.30056858,70.30796262,0.820745585,0.708492968,34.49223767,5.533244087,Hinds,Mississippi,MS,Hinds_MS,4.13167025940859,0.440046281557369,4579.0,84.72,15.28,3.9193545074075025,1.1549690892532753
1206,110.0,48,239.7,554.1,22640,18340,44.0,0.0,"[22640, 34218.1]",33.5,31.0,36.6,"Holmes County, Mississippi",2.82,25.1,13.8,40.0,43.300000000000004,2.9,36.9,8.5,37.5,19.2,34.9,27.6,23.8,52.6,38.7,16.54059237,82.55913062,0.383549968,0.0,26.46417445,5.501407841,Holmes,Mississippi,MS,Holmes_MS,16.5610313777771,0.0,4571.0,13.15,86.85,3.9193545074075025,1.1549690892532753
1207,55.0,22,220.9,560.9,25562,8669,40.3,0.0,"[22640, 34218.1]",35.3,32.3,37.5,"Humphreys County, Mississippi",2.91,26.8,24.6,34.4,38.300000000000004,2.7,27.8,7.8,39.4,26.8,33.5,26.3,23.4,53.4,39.8,22.60685663,75.40071238,0.111308994,0.745770258,26.98724239,9.134847753,Humphreys,Mississippi,MS,Humphreys_MS,19.6539446977007,0.0,4586.0,50.15,49.85,3.9193545074075025,1.1549690892532753
1208,7.0,4,257.8,448.4,37096,1337,39.5,0.0,"(34218.1, 37413.8]",44.3,44.5,43.7,"Issaquena County, Mississippi",2.33,33.6,38.8,36.5,24.700000000000003,0.0,34.9,4.4,27.0,11.6,36.6,25.7,18.3,57.1,32.7,34.3144849,65.14329977,0.0,0.542215337,38.76146789,5.23255814,Issaquena,Mississippi,MS,Issaquena_MS,0.0,0.0,4589.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1209,136.0,55,193.2,487.2,38366,23609,17.2,0.0,"(37413.8, 40362.7]",39.3,37.1,41.5,"Itawamba County, Mississippi",2.54,51.9,8.0,35.3,53.300000000000004,3.4,31.8,8.8,50.0,9.3,61.2,46.6,41.5,39.0,22.0,91.71463903,6.528506247,0.217474735,0.571404205,53.67289191,5.256362966,Itawamba,Mississippi,MS,Itawamba_MS,32.9857005599539,0.0,4456.0,13.75,86.25,3.9193545074075025,1.1549690892532753
1210,728.0,285,193.7,486.8,48018,141425,15.6,141.4177126,"(45201, 48021.6]",37.8,36.7,38.6,"Jackson County, Mississippi",2.78,48.0,18.4,30.1,47.29999999999999,4.2,31.4,12.1,53.5,9.1,62.3,48.3,42.0,32.0,18.2,72.28382951,21.82603998,2.261935227,1.314367767,48.31017873,5.060304916,Jackson,Mississippi,MS,Jackson_MS,48.634697176470496,0.033410147804835,4471.0,72.74,27.26,3.9193545074075025,1.1549690892532753
1211,102.0,42,194.1,468.1,35019,16569,22.7,0.0,"(34218.1, 37413.8]",41.6,41.2,42.2,"Jasper County, Mississippi",2.4,50.9,18.7,41.5,36.599999999999994,3.2,36.4,9.0,47.6,7.9,52.3,36.6,31.2,46.8,28.8,46.26235833,52.95997106,0.006028454,0.144682903,47.28648334,4.697986577,Jasper,Mississippi,MS,Jasper_MS,29.5834590141195,13.116230324994,4494.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1212,42.0,17,199.1,491.8,26408,7507,38.5,0.0,"[22640, 34218.1]",34.8,33.4,37.5,"Jefferson County, Mississippi",2.81,26.3,15.9,34.5,44.39999999999999,5.2,36.4,6.6,30.9,15.9,43.0,32.7,28.0,52.2,33.4,13.93356182,85.94779858,0.118639599,0.0,25.54027505,4.610130905,Jefferson,Mississippi,MS,Jefferson_MS,0.0,13.609007439179699,4554.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1213,75.0,35,216.1,464.5,28271,11665,29.8,0.0,"[22640, 34218.1]",43.1,42.1,44.6,"Jefferson Davis County, Mississippi",2.35,41.6,24.4,41.4,31.8,2.3,39.1,9.7,42.2,12.9,46.4,29.4,26.1,47.3,28.4,38.40549368,61.23440248,0.0,0.142366636,36.89978083,7.061933535,Jefferson Davis,Mississippi,MS,Jefferson Davis_MS,3.9983680130559,8.26473388212894,4524.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1214,346.0,141,178.6,446.7,37367,68215,24.4,0.0,"(34218.1, 37413.8]",36.6,35.6,37.9,"Jones County, Mississippi",2.71,48.0,18.3,30.2,46.3,5.2,28.2,10.4,50.2,7.4,52.2,39.6,35.5,43.6,27.6,69.06379987,28.86958814,0.555099889,0.443786982,48.71544318,8.134642356,Jones,Mississippi,MS,Jones_MS,25.1732795859334,5.61124502622544,4491.0,38.56,61.44,3.9193545074075025,1.1549690892532753
1215,55.0,22,171.0,432.0,33015,9969,28.2,0.0,"[22640, 34218.1]",38.3,35.7,41.5,"Kemper County, Mississippi",2.53,36.7,31.6,21.9,40.50000000000001,6.0,31.1,7.9,42.9,10.1,49.6,35.6,32.2,47.2,27.0,36.83282734,59.01478797,0.107726961,0.0,35.63437926,8.165019338,Kemper,Mississippi,MS,Kemper_MS,7.3534633034258,0.5715445049239319,4485.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1216,180.0,70,168.3,441.6,40797,53154,25.9,112.8795575,"(40362.7, 42724.4]",28.5,28.1,29.3,"Lafayette County, Mississippi",2.65,36.3,4.3,16.1,70.89999999999999,8.7,20.9,21.7,52.8,8.4,73.5,54.63003792167992,47.3,25.1,13.6,71.99867107,24.02235729,1.932810882,0.570658016,40.60228453,4.979333506,Lafayette,Mississippi,MS,Lafayette_MS,6.8074060203174,0.0,4514.0,54.42,45.58,3.9193545074075025,1.1549690892532753
1217,232.0,82,163.5,444.2,51389,60618,14.2,16.49675014,"(51046.4, 54545.6]",34.0,32.5,35.1,"Lamar County, Mississippi",2.68,52.4,12.7,22.4,54.400000000000006,10.5,23.9,23.5,59.5,8.5,65.5,51.396124471770754,44.5,28.5,16.9,75.8002887,20.08321304,1.399337692,1.020633438,52.42167848,5.380501321,Lamar,Mississippi,MS,Lamar_MS,2.58819890998635,0.77526345886774,4499.0,49.64,50.36,3.9193545074075025,1.1549690892532753
1218,397.0,149,161.9,438.8,38869,78524,21.7,0.0,"(37413.8, 40362.7]",37.5,35.1,39.8,"Lauderdale County, Mississippi",2.56,42.8,17.9,34.9,40.99999999999999,6.2,30.9,12.1,52.2,9.6,58.4,45.3,37.4,37.9,23.2,54.46688045,42.45540635,0.845525604,0.711494138,41.78310495,5.340297394,Lauderdale,Mississippi,MS,Lauderdale_MS,7.42034158444669,0.026805735516526,4478.0,51.74,48.26,3.9193545074075025,1.1549690892532753
1219,82.0,33,211.9,527.4,38471,12622,22.3,0.0,"(37413.8, 40362.7]",40.7,40.0,41.1,"Lawrence County, Mississippi",2.63,51.6,20.6,43.2,33.3,2.8,35.4,8.5,47.2,10.8,56.4,40.8,34.8,39.2,22.2,66.335611,32.30573653,0.063562689,0.158906722,51.52719665,5.109751709,Lawrence,Mississippi,MS,Lawrence_MS,34.166162002086296,0.219093125675748,4536.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1220,118.0,59,236.0,475.7,32239,22763,27.1,0.0,"[22640, 34218.1]",34.8,32.6,37.3,"Leake County, Mississippi",2.67,45.5,28.3,38.8,28.600000000000005,4.3,35.1,8.4,48.9,10.5,48.6,37.9,33.8,41.2,25.4,52.22217423,41.35965102,0.215954736,0.077743705,45.95862401,4.0,Leake,Mississippi,MS,Leake_MS,0.0,0.232797782325365,4538.0,18.81,81.19,3.9193545074075025,1.1549690892532753
1221,459.0,225,249.7,517.1,43374,85300,19.4,246.1899179,"(42724.4, 45201]",36.5,35.2,37.6,"Lee County, Mississippi",2.6,48.8,19.5,28.9,45.300000000000004,6.3,27.5,14.1,57.7,7.8,61.8,49.4,44.7,36.2,21.8,68.92845383,27.96697869,0.677360177,0.839644386,47.92176039,4.984662577,Lee,Mississippi,MS,Lee_MS,20.859473500006303,0.00280412058140172,4474.0,54.64,45.36,3.9193545074075025,1.1549690892532753
1222,165.0,76,234.6,511.5,26439,30999,40.1,0.0,"[22640, 34218.1]",32.9,31.1,34.7,"Leflore County, Mississippi",2.76,27.4,17.1,33.6,44.6,4.7,33.8,11.5,39.3,16.3,38.9,30.5,26.6,49.0,35.6,25.39662394,72.17921056,0.812285823,0.964589415,28.93569845,4.749478079,Leflore,Mississippi,MS,Leflore_MS,14.167724342718198,0.005243997466493721,4572.0,82.32,17.68,3.9193545074075025,1.1549690892532753
1223,194.0,86,212.5,478.1,36118,34649,21.6,86.58258536,"(34218.1, 37413.8]",37.7,36.2,39.7,"Lincoln County, Mississippi",2.62,48.7,16.0,38.9,37.300000000000004,7.8,35.7,9.3,49.0,7.5,57.7,45.5,37.6,37.0,22.4,68.23529412,30.79534014,0.575291241,0.046023299,48.44146848,2.20341093,Lincoln,Mississippi,MS,Lincoln_MS,13.359493945526598,2.05537869917665,4537.0,30.5,69.5,3.9193545074075025,1.1549690892532753
1224,285.0,121,185.0,445.6,39937,59710,23.6,150.7285212,"(37413.8, 40362.7]",36.3,35.0,37.7,"Lowndes County, Mississippi",2.5,45.7,16.1,24.1,49.300000000000004,10.5,29.0,14.2,49.383866793334526,12.6,57.5,43.1,35.5,38.5,21.7,53.79654601,43.83323004,0.703529372,0.626476155,44.66265578,6.778509815,Lowndes,Mississippi,MS,Lowndes_MS,25.5045255180398,0.10248337983429501,4483.0,57.4,42.6,3.9193545074075025,1.1549690892532753
1225,430.0,269,292.5,460.5,66671,103465,13.1,19.33020828,"(61494.5, 125635]",37.0,35.4,37.8,"Madison County, Mississippi",2.65,52.3,15.4,22.5,51.199999999999996,10.9,16.0,26.7,62.9,5.4,75.2,62.5,51.2,26.6,13.5,56.73240055,38.23775973,2.318317,1.872218119,51.2302261,4.789430223,Madison,Mississippi,MS,Madison_MS,22.3573156184801,0.524291471747353,4573.0,72.02,27.98,3.9193545074075025,1.1549690892532753
1226,146.0,66,205.5,462.7,33428,25563,30.4,0.0,"[22640, 34218.1]",39.1,37.3,40.5,"Marion County, Mississippi",2.58,50.3,27.6,30.5,38.50000000000001,3.4,36.5,8.7,45.5,10.4,48.3,36.1,31.2,45.0,27.1,65.7627638,32.29537707,0.011490291,0.578344632,48.83839413,7.310838446,Marion,Mississippi,MS,Marion_MS,8.89285546258502,2.0357362310865,4515.0,26.93,73.07,3.9193545074075025,1.1549690892532753
1227,184.0,88,213.6,438.7,37554,35916,21.5,27.84274418,"(37413.8, 40362.7]",39.6,38.8,40.4,"Marshall County, Mississippi",2.63,43.9,14.4,33.7,43.69999999999999,8.2,37.7,9.6,48.4,8.4,51.0,40.2,32.1,40.3,26.0,49.20159406,47.59928542,0.08794833,2.077779305,43.94933618,3.7384301,Marshall,Mississippi,MS,Marshall_MS,15.2659860967749,0.0,4499.0,16.58,83.42,3.9193545074075025,1.1549690892532753
1228,227.0,80,174.3,501.0,36810,35827,20.1,0.0,"(34218.1, 37413.8]",40.6,38.7,42.7,"Monroe County, Mississippi",2.57,49.8,21.7,29.1,46.5,2.8,33.8,9.9,49.6,10.9,58.5,44.9,39.7,39.3,22.9,68.09951624,30.46579129,0.09398756,0.05252246,49.69862227,5.236239649,Monroe,Mississippi,MS,Monroe_MS,33.190973533296905,0.497953806994326,4475.0,30.37,69.63,3.9193545074075025,1.1549690892532753
1229,67.0,28,194.5,473.8,31963,10152,24.7,0.0,"[22640, 34218.1]",41.7,40.5,42.9,"Montgomery County, Mississippi",0.0243,48.2,26.9,45.3,24.8,3.0,32.1,10.6,43.8,8.5,53.7,38.8,34.9,48.1,28.3,53.5454893,45.04013761,0.181574924,0.0,46.30368458,7.049608355,Montgomery,Mississippi,MS,Montgomery_MS,0.0,0.0,4539.0,40.16,59.84,3.9193545074075025,1.1549690892532753
1230,137.0,59,181.3,419.5,37686,29463,20.7,0.0,"(37413.8, 40362.7]",35.8,34.7,36.9,"Neshoba County, Mississippi",2.71,45.6,24.8,20.5,49.900000000000006,4.8,32.7,9.0,55.6,9.8,55.3,42.9,36.9,37.2,22.6,59.36114777,22.36997936,0.477108923,0.087977532,44.7662507,8.259717314,Neshoba,Mississippi,MS,Neshoba_MS,5.56471368080479,0.0177243020671864,4506.0,26.15,73.85,3.9193545074075025,1.1549690892532753
1231,116.0,48,185.3,457.9,35185,21747,22.3,0.0,"(34218.1, 37413.8]",37.7,37.1,38.3,"Newton County, Mississippi",2.61,48.9,17.9,30.0,46.3,5.8,30.1,10.6,49.7,10.6,58.2,44.1,38.3,38.4,21.6,63.23685547,30.35590638,0.25388912,0.189262798,48.2711272,4.476744186,Newton,Mississippi,MS,Newton_MS,13.3517244460329,0.054056468906361704,4501.0,12.94,87.06,3.9193545074075025,1.1549690892532753
1232,54.0,27,204.2,423.5,28730,11043,31.3,0.0,"[22640, 34218.1]",36.8,34.3,40.0,"Noxubee County, Mississippi",2.69,39.4,21.2,33.6,38.5,6.7,30.5,7.3,44.6,19.0,41.5,28.8,22.2,49.2,30.5,27.76631069,71.93753926,0.0,0.143587903,39.93115318,4.965357968,Noxubee,Mississippi,MS,Noxubee_MS,28.8538610916002,0.0,4489.0,25.97,74.03,3.9193545074075025,1.1549690892532753
1233,160.0,56,147.8,425.4,34429,49800,29.9,100.4016064,"(34218.1, 37413.8]",25.0,24.0,26.0,"Oktibbeha County, Mississippi",2.51,33.0,3.9,10.3,78.3,7.5,19.3,21.7,47.3,13.3,70.0,59.2,51.2,26.3,14.3,58.32653727,37.11670201,3.001141739,0.491355407,36.08648401,3.389715373,Oktibbeha,Mississippi,MS,Oktibbeha_MS,7.55960041674327,0.0738266611282484,4500.0,63.58,36.42,3.9193545074075025,1.1549690892532753
1234,178.0,83,224.4,478.6,34526,34167,25.9,0.0,"(34218.1, 37413.8]",36.5,35.2,37.8,"Panola County, Mississippi",2.81,40.0,24.7,40.4,26.2,8.7,36.7,10.7,48.6,10.3,51.5,40.6,34.4,42.9,27.7,48.81447648,50.17601024,0.046548163,0.122188927,41.16047144,6.394230769,Panola,Mississippi,MS,Panola_MS,14.308720445487,0.247470904450047,4535.0,21.06,78.94,3.9193545074075025,1.1549690892532753
1235,326.0,137,208.6,495.5,38465,55191,19.3,0.0,"(37413.8, 40362.7]",40.7,39.5,41.9,"Pearl River County, Mississippi",2.61,51.9,14.0,32.2,52.699999999999996,1.1,31.4,9.6,46.2,12.1,55.9,41.9,36.8,37.6,21.3,84.08399159,13.55714182,0.143126314,0.710196391,51.86838785,4.728190104,Pearl River,Mississippi,MS,Pearl River_MS,16.7668083462133,3.9433925811437396,4501.0,30.07,69.93,3.9193545074075025,1.1549690892532753
1236,69.0,28,202.6,492.4,32459,12277,22.6,0.0,"[22640, 34218.1]",40.1,37.7,43.0,"Perry County, Mississippi",2.75,48.2,31.0,28.0,40.3,0.7,41.3,6.1,42.8,12.9,48.0,33.609600497270314,29.1,41.6,24.1,77.46779355,21.31779765,0.073849184,0.139492902,48.11020036,4.821037253,Perry,Mississippi,MS,Perry_MS,43.0889178841094,2.24914975080747,4477.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1237,235.0,101,215.8,506.1,30078,39956,30.5,0.0,"[22640, 34218.1]",36.7,34.6,39.2,"Pike County, Mississippi",2.65,40.4,26.7,32.6,40.199999999999996,0.5,34.5,10.1,47.5,9.5,50.8,36.8,30.8,46.2,28.0,45.61946351,52.47161572,0.426699938,0.551466001,39.61676485,5.009078287,Pike,Mississippi,MS,Pike_MS,15.7133392502219,0.941868653407836,4521.0,40.56,59.44,3.9193545074075025,1.1549690892532753
1238,150.0,59,180.8,468.2,40198,30908,17.7,0.0,"(37413.8, 40362.7]",37.0,35.0,39.2,"Pontotoc County, Mississippi",2.87,49.2,14.9,30.8,47.9,6.4,34.7,9.5,57.6,6.6,56.6,44.7,38.6,35.1,21.0,79.54582692,15.17514828,0.344070518,3.630763181,50.87269968,5.189340813,Pontotoc,Mississippi,MS,Pontotoc_MS,47.8843291023007,0.0119418074563254,4493.0,16.05,83.95,3.9193545074075025,1.1549690892532753
1239,129.0,63,203.2,428.8,34794,25459,22.3,0.0,"(34218.1, 37413.8]",39.2,37.1,41.5,"Prentiss County, Mississippi",2.5,51.1,20.4,33.0,42.8,3.8,33.9,6.9,47.5,10.2,51.4,36.95901085610481,32.0,45.3,27.1,83.95981087,14.19621749,0.208825847,0.657998424,51.18215461,4.867486575,Prentiss,Mississippi,MS,Prentiss_MS,27.2189437850078,0.0,4452.0,23.94,76.06,3.9193545074075025,1.1549690892532753
1240,40.0,24,254.5,432.5,26204,7486,36.2,0.0,"[22640, 34218.1]",38.5,36.7,40.2,"Quitman County, Mississippi",2.49,36.0,10.7,36.6,49.099999999999994,3.6,29.1,9.5,38.3,25.3,33.8,24.0,22.1,52.6,37.1,28.93956964,70.24867929,0.0,0.296353563,33.11496888,6.153846154,Quitman,Mississippi,MS,Quitman_MS,0.0,4.77161226729989,4551.0,43.0,57.0,3.9193545074075025,1.1549690892532753
1241,697.0,222,157.3,483.7,58368,149039,11.1,6.709653178,"(54545.6, 61494.5]",36.9,35.9,37.9,"Rankin County, Mississippi",2.62,53.5,15.2,26.8,45.9,12.1,26.9,18.7,60.3,5.4,73.1,58.8,52.0,26.8,13.0,77.11176675,19.68915448,1.223758355,0.673203371,54.32342007,4.71844142,Rankin,Mississippi,MS,Rankin_MS,10.0048867469696,1.9483947233663899,4562.0,66.09,33.91,3.9193545074075025,1.1549690892532753
1242,158.0,62,211.0,535.9,32049,28265,26.9,0.0,"[22640, 34218.1]",36.0,34.5,37.2,"Scott County, Mississippi",2.85,42.7,22.9,32.8,39.5,4.8,34.4,7.7,50.4,13.1,48.5,37.7,32.5,40.5,24.9,59.80277807,37.33078853,0.862404128,0.943696321,41.294393,5.869989491,Scott,Mississippi,MS,Scott_MS,48.2186452144244,0.14651597152773702,4535.0,27.83,72.17,3.9193545074075025,1.1549690892532753
1243,33.0,13,215.1,543.8,27877,4585,37.4,0.0,"[22640, 34218.1]",38.5,33.7,40.4,"Sharkey County, Mississippi",2.64,32.9,31.2,30.8,38.0,0.0,30.6,16.0,45.1,22.1,41.7,31.0,24.4,47.7,32.7,27.92924037,71.55046826,0.353798127,0.166493236,33.29564726,7.020547945,Sharkey,Mississippi,MS,Sharkey_MS,0.109966431299919,0.0,4590.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1244,146.0,58,183.7,461.8,34338,27222,25.9,0.0,"(34218.1, 37413.8]",37.7,35.5,41.1,"Simpson County, Mississippi",2.77,46.2,22.7,35.8,38.6,2.9,38.9,8.6,46.6,10.9,49.4,34.6,29.6,44.3,27.6,62.81157622,35.69942703,0.018247509,0.255465129,48.13390165,5.577235772,Simpson,Mississippi,MS,Simpson_MS,4.984559217383399,0.860506983642632,4545.0,15.16,84.84,3.9193545074075025,1.1549690892532753
1245,75.0,40,200.5,376.2,38975,16059,20.8,0.0,"(37413.8, 40362.7]",40.1,40.1,40.1,"Smith County, Mississippi",2.65,53.6,24.9,39.1,30.599999999999994,5.4,42.2,8.2,50.8,4.8,56.8,42.6,36.0,41.7,24.5,74.87236267,24.76471674,0.06766316,0.012302393,51.32292523,5.357614146,Smith,Mississippi,MS,Smith_MS,34.2499029620357,2.80523259550207,4522.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1246,93.0,39,214.2,506.8,41136,18070,19.5,0.0,"(40362.7, 42724.4]",36.8,35.4,39.1,"Stone County, Mississippi",3.0,49.3,13.2,34.6,46.099999999999994,6.1,34.4,10.4,48.4,9.7,55.8,43.08034702914717,37.3,37.4,23.0,78.69062187,19.19012126,0.150183558,0.022249416,56.29770992,6.422857143,Stone,Mississippi,MS,Stone_MS,23.1490186604417,0.167364747453873,4480.0,21.19,78.81,3.9193545074075025,1.1549690892532753
1247,126.0,63,230.1,463.6,29227,27005,34.8,0.0,"[22640, 34218.1]",34.1,32.8,35.7,"Sunflower County, Mississippi",2.81,29.3,23.3,29.5,42.800000000000004,4.4,28.3,9.5,38.2,20.1,42.3,32.6,28.1,45.9,32.2,25.78553259,73.0393035,0.383361399,0.24721436,33.19228961,6.248990796,Sunflower,Mississippi,MS,Sunflower_MS,3.1486370831033996,0.0,4575.0,54.24,45.76,3.9193545074075025,1.1549690892532753
1248,70.0,37,235.0,447.4,28456,14588,37.4,0.0,"[22640, 34218.1]",36.0,33.2,43.9,"Tallahatchie County, Mississippi",2.4,30.1,36.6,44.3,18.1,1.0,32.1,5.2,29.6,19.0,47.6,36.84351394717948,31.9,46.4,27.6,42.10842971,45.13002206,1.484056421,10.33491544,35.20291838,2.224694105,Tallahatchie,Mississippi,MS,Tallahatchie_MS,1.9794834785298199,0.0,4557.0,19.05,80.95,3.9193545074075025,1.1549690892532753
1249,141.0,64,215.5,474.6,40975,28296,18.5,0.0,"(40362.7, 42724.4]",36.7,34.7,38.3,"Tate County, Mississippi",2.67,44.8,19.8,30.6,47.9,1.7,29.6,11.3,51.4,10.0,60.6,46.2,40.0,36.3,20.6,67.07372866,30.78303713,0.362484603,0.464543375,46.8612555,5.503910285,Tate,Mississippi,MS,Tate_MS,10.9646025884259,0.565555482865271,4525.0,22.61,77.39,3.9193545074075025,1.1549690892532753
1250,106.0,45,175.7,415.1,37026,22131,19.1,0.0,"(34218.1, 37413.8]",38.4,36.9,40.8,"Tippah County, Mississippi",0.0261,56.1,12.6,38.5,47.00000000000001,1.9,32.0,7.4,49.3,12.2,56.9,43.3,36.1,40.0,22.7,81.25056679,16.00163236,0.244853541,0.312868414,56.40196431,5.683802134,Tippah,Mississippi,MS,Tippah_MS,27.4077983112952,2.2829377090967,4465.0,16.16,83.84,3.9193545074075025,1.1549690892532753
1251,116.0,49,184.0,445.6,35550,19552,17.7,0.0,"(34218.1, 37413.8]",42.8,42.8,42.9,"Tishomingo County, Mississippi",2.52,56.0,17.9,39.4,39.699999999999996,3.0,38.3,7.2,50.2,10.5,57.0,40.1,35.8,40.8,22.7,94.53400891,2.599928348,0.163775014,1.427913404,54.88761108,3.298774741,Tishomingo,Mississippi,MS,Tishomingo_MS,38.719030157399196,0.0,4429.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1252,49.0,21,236.9,523.3,30689,10343,27.9,0.0,"[22640, 34218.1]",32.2,30.3,33.8,"Tunica County, Mississippi",2.6,35.3,17.8,31.7,50.5,0.0,30.6,12.3,54.5,12.4,46.6,36.1,31.2,43.9,29.6,21.08427985,75.53689033,0.744487926,1.603512456,32.56455252,6.144623454,Tunica,Mississippi,MS,Tunica_MS,39.8618157793042,0.0,4536.0,33.98,66.02,3.9193545074075025,1.1549690892532753
1253,144.0,47,149.4,461.3,37667,28429,15.9,70.35069823,"(37413.8, 40362.7]",38.0,37.5,38.4,"Union County, Mississippi",2.66,51.7,20.8,28.9,44.00000000000001,6.3,33.3,8.1,41.93709322926027,10.7,55.6,41.1,36.1,40.6,22.7,81.84890871,14.33245838,0.729927007,1.18298515,51.88980184,4.427409262,Union,Mississippi,MS,Union_MS,45.9617510962916,0.0,4483.0,24.44,75.56,3.9193545074075025,1.1549690892532753
1254,77.0,39,202.5,402.1,31607,14638,26.4,0.0,"[22640, 34218.1]",39.4,36.1,43.4,"Walthall County, Mississippi",2.58,46.0,9.8,29.0,61.2,0.0,41.0,6.6,46.0,11.1,50.4,36.150532493627516,31.3,42.3,24.7,53.19134731,45.1862732,0.260381893,0.574175457,45.33935081,4.465958776,Walthall,Mississippi,MS,Walthall_MS,17.600722015944502,1.1637757000467102,4517.0,0.0,100.0,3.9193545074075025,1.1549690892532753
1255,250.0,103,192.1,469.1,40397,47485,21.7,0.0,"(40362.7, 42724.4]",37.9,36.8,39.7,"Warren County, Mississippi",2.58,44.8,21.9,35.5,36.89999999999999,5.7,30.1,13.9,52.7,8.0,58.7,46.0,41.3,36.7,21.7,49.57101208,47.94877135,0.818408996,0.618492295,44.01303285,3.589466089,Warren,Mississippi,MS,Warren_MS,20.8725270731604,0.23205872864292898,4583.0,59.11,40.89,3.9193545074075025,1.1549690892532753
1256,269.0,127,241.1,496.1,30292,48130,35.1,41.55412425,"[22640, 34218.1]",36.2,33.1,38.3,"Washington County, Mississippi",2.69,33.7,28.3,33.8,33.10000000000001,4.8,30.1,12.3,45.1,21.7,40.6,31.3,25.5,47.1,32.4,27.16418514,71.1630538,0.71314572,0.244449383,32.20469411,5.86461126,Washington,Mississippi,MS,Washington_MS,9.76371199139383,0.153975779403953,4584.0,82.48,17.52,3.9193545074075025,1.1549690892532753
1257,101.0,49,209.4,431.7,35425,20566,24.7,0.0,"(34218.1, 37413.8]",36.7,35.3,38.2,"Wayne County, Mississippi",2.67,48.7,23.0,29.9,44.0,3.1,36.4,8.8,49.4,9.4,49.2,39.5,35.1,44.7,29.7,59.1032873,38.97588018,0.350126435,0.389029372,50.85190039,8.771929825,Wayne,Mississippi,MS,Wayne_MS,16.4133804935612,8.043635161909329,4471.0,20.36,79.64,3.9193545074075025,1.1549690892532753
1258,69.0,28,214.5,549.9,34073,9899,22.1,0.0,"[22640, 34218.1]",41.1,38.4,42.7,"Webster County, Mississippi",2.45,52.8,9.1,25.8,63.0,2.1,34.5,12.1,45.4,11.2,55.6,43.5,37.4,39.9,23.5,78.80788079,19.6419642,0.180018002,0.190019002,49.6785361,6.736458807,Webster,Mississippi,MS,Webster_MS,18.3332573720432,0.0,4518.0,0.0,100.0,3.9193545074075025,1.1549690892532753
